[
["128.110.0.33", "128.110.0.49", "15817", "34994", "TCP", "422", "6.2s", "08-31-2017-12-22-07"],
["128.110.0.33", "128.110.0.49", "15283", "38643", "TCP", "481", "5.8s", "08-31-2017-12-52-10"],
["128.110.0.33", "128.110.0.49", "16368", "32091", "TCP", "401", "6.4s", "08-31-2017-12-54-02"],
["128.110.0.33", "128.110.0.49", "11794", "35705", "TCP", "733", "2.7s", "08-31-2017-12-23-33"],
["128.110.0.33", "128.110.0.49", "12715", "36733", "TCP", "444", "3.1s", "08-31-2017-12-50-09"],
["128.110.0.33", "128.110.0.49", "18200", "30750", "TCP", "863", "3.3s", "08-31-2017-12-20-43"],
["128.110.0.33", "128.110.0.49", "12065", "35040", "TCP", "529", "6.1s", "08-31-2017-12-51-12"],
["128.110.0.33", "128.110.0.49", "17253", "30928", "TCP", "800", "6.9s", "08-31-2017-12-16-52"],
["128.110.0.33", "128.110.0.49", "17121", "33957", "TCP", "478", "7.5s", "08-31-2017-12-58-28"],
["128.110.0.33", "128.110.0.49", "19923", "30985", "TCP", "749", "5.5s", "08-31-2017-12-24-23"],
["128.110.0.33", "128.110.0.49", "12077", "32683", "TCP", "891", "3.3s", "08-31-2017-12-49-43"],
["128.110.0.33", "128.110.0.49", "15001", "36985", "TCP", "651", "6.4s", "08-31-2017-12-05-16"],
["128.110.0.33", "128.110.0.49", "13730", "38994", "TCP", "508", "1.0s", "08-31-2017-12-53-34"],
["128.110.0.33", "128.110.0.49", "13099", "35364", "TCP", "854", "3.6s", "08-31-2017-12-03-06"],
["128.110.0.33", "128.110.0.49", "11179", "32573", "TCP", "612", "7.4s", "08-31-2017-12-29-50"],
["128.110.0.33", "128.110.0.49", "17695", "31532", "TCP", "918", "1.8s", "08-31-2017-12-49-32"],
["128.110.0.33", "128.110.0.49", "11750", "32683", "TCP", "591", "1.0s", "08-31-2017-12-47-56"],
["128.110.0.33", "128.110.0.49", "15587", "33633", "TCP", "875", "4.4s", "08-31-2017-12-22-59"],
["128.110.0.33", "128.110.0.49", "18458", "30679", "TCP", "824", "3.0s", "08-31-2017-12-10-32"],
["128.110.0.33", "128.110.0.49", "17086", "39948", "TCP", "899", "7.0s", "08-31-2017-12-28-13"],
["128.110.0.33", "128.110.0.49", "10671", "31703", "TCP", "924", "1.6s", "08-31-2017-12-07-58"],
["128.110.0.33", "128.110.0.49", "16439", "30644", "TCP", "975", "2.4s", "08-31-2017-12-39-47"],
["128.110.0.33", "128.110.0.49", "19447", "33504", "TCP", "751", "6.4s", "08-31-2017-12-43-21"],
["128.110.0.33", "128.110.0.49", "19404", "30221", "TCP", "909", "7.2s", "08-31-2017-12-34-29"],
["128.110.0.33", "128.110.0.49", "19460", "31703", "TCP", "828", "6.8s", "08-31-2017-12-30-19"],
["128.110.0.33", "128.110.0.49", "15327", "32785", "TCP", "602", "6.3s", "08-31-2017-12-08-20"],
["128.110.0.33", "128.110.0.49", "18469", "33636", "TCP", "795", "4.2s", "08-31-2017-12-45-04"],
["128.110.0.33", "128.110.0.49", "13596", "32024", "TCP", "485", "6.6s", "08-31-2017-12-29-57"],
["128.110.0.33", "128.110.0.49", "14111", "31652", "TCP", "700", "4.2s", "08-31-2017-12-09-11"],
["128.110.0.33", "128.110.0.49", "11291", "30018", "TCP", "466", "7.2s", "08-31-2017-12-47-48"],
["128.110.0.33", "128.110.0.49", "11153", "38104", "TCP", "917", "3.3s", "08-31-2017-12-59-04"],
["128.110.0.33", "128.110.0.49", "12090", "31931", "TCP", "830", "2.3s", "08-31-2017-12-44-10"],
["128.110.0.33", "128.110.0.49", "19813", "34467", "TCP", "955", "2.2s", "08-31-2017-12-43-28"],
["128.110.0.33", "128.110.0.49", "11955", "31469", "TCP", "467", "7.4s", "08-31-2017-12-24-41"],
["128.110.0.33", "128.110.0.49", "14674", "37197", "TCP", "800", "1.9s", "08-31-2017-12-03-51"],
["128.110.0.33", "128.110.0.49", "10915", "37383", "TCP", "758", "5.2s", "08-31-2017-12-11-11"],
["128.110.0.33", "128.110.0.49", "15216", "38598", "TCP", "854", "5.5s", "08-31-2017-12-13-20"],
["128.110.0.33", "128.110.0.49", "10980", "33964", "TCP", "914", "4.4s", "08-31-2017-12-08-40"],
["128.110.0.33", "128.110.0.49", "15219", "36240", "TCP", "939", "5.3s", "08-31-2017-12-38-44"],
["128.110.0.33", "128.110.0.49", "15912", "39254", "TCP", "736", "6.2s", "08-31-2017-12-36-49"],
["128.110.0.33", "128.110.0.49", "15982", "36250", "TCP", "890", "2.5s", "08-31-2017-12-07-07"],
["128.110.0.33", "128.110.0.49", "18659", "38238", "TCP", "604", "1.3s", "08-31-2017-12-23-53"],
["128.110.0.33", "128.110.0.49", "16772", "36134", "TCP", "446", "7.1s", "08-31-2017-12-16-09"],
["128.110.0.33", "128.110.0.49", "15478", "32695", "TCP", "794", "4.3s", "08-31-2017-12-42-21"],
["128.110.0.33", "128.110.0.49", "12617", "32812", "TCP", "458", "1.2s", "08-31-2017-12-49-26"],
["128.110.0.33", "128.110.0.49", "16107", "31164", "TCP", "838", "7.1s", "08-31-2017-12-33-05"],
["128.110.0.33", "128.110.0.49", "13756", "31519", "TCP", "708", "1.5s", "08-31-2017-12-34-03"],
["128.110.0.33", "128.110.0.49", "18126", "37521", "TCP", "625", "4.1s", "08-31-2017-12-54-48"],
["128.110.0.33", "128.110.0.49", "19039", "30889", "TCP", "996", "2.1s", "08-31-2017-12-55-26"],
["128.110.0.33", "128.110.0.49", "18884", "37364", "TCP", "698", "3.1s", "08-31-2017-12-56-45"],
["128.110.0.33", "128.110.0.49", "11437", "35927", "TCP", "795", "3.1s", "08-31-2017-12-45-18"],
["128.110.0.33", "128.110.0.49", "15016", "38337", "TCP", "582", "3.5s", "08-31-2017-12-47-32"],
["128.110.0.33", "128.110.0.49", "10126", "34079", "TCP", "991", "6.0s", "08-31-2017-12-57-08"],
["128.110.0.33", "128.110.0.49", "18031", "33941", "TCP", "848", "3.0s", "08-31-2017-12-58-53"],
["128.110.0.33", "128.110.0.49", "16526", "30124", "TCP", "506", "2.5s", "08-31-2017-12-17-00"],
["128.110.0.33", "128.110.0.49", "16489", "38144", "TCP", "618", "6.8s", "08-31-2017-12-22-58"]
]
