[
["128.110.0.37", "128.110.0.41", "2340", "1965", "UDP", "141", "4.9s", "08-31-2017-17-23-12"],
["128.110.0.37", "128.110.0.41", "4038", "331", "UDP", "196", "3.1s", "08-31-2017-17-55-40"],
["128.110.0.37", "128.110.0.41", "7049", "1724", "UDP", "161", "1.5s", "08-31-2017-17-35-31"],
["128.110.0.37", "128.110.0.41", "6784", "1344", "TCP", "148", "4.6s", "08-31-2017-17-51-36"],
["128.110.0.37", "128.110.0.41", "6189", "233", "TCP", "252", "3.1s", "08-31-2017-17-26-32"],
["128.110.0.37", "128.110.0.41", "5474", "685", "UDP", "399", "4.6s", "08-31-2017-17-54-41"],
["128.110.0.37", "128.110.0.41", "3056", "1811", "UDP", "127", "3.9s", "08-31-2017-17-42-30"],
["128.110.0.37", "128.110.0.41", "3858", "1190", "UDP", "205", "3.5s", "08-31-2017-17-05-08"],
["128.110.0.37", "128.110.0.41", "5241", "1162", "UDP", "330", "2.6s", "08-31-2017-17-56-44"],
["128.110.0.37", "128.110.0.41", "3730", "68", "UDP", "378", "2.8s", "08-31-2017-17-54-37"],
["128.110.0.37", "128.110.0.41", "5103", "674", "UDP", "217", "4.5s", "08-31-2017-17-28-11"],
["128.110.0.37", "128.110.0.41", "6914", "1495", "TCP", "248", "1.2s", "08-31-2017-17-15-14"],
["128.110.0.37", "128.110.0.41", "4618", "206", "UDP", "179", "2.2s", "08-31-2017-17-30-57"],
["128.110.0.37", "128.110.0.41", "3758", "1713", "UDP", "260", "2.7s", "08-31-2017-17-48-40"],
["128.110.0.37", "128.110.0.41", "4969", "1068", "UDP", "170", "3.0s", "08-31-2017-17-56-43"],
["128.110.0.37", "128.110.0.41", "2051", "841", "UDP", "148", "1.2s", "08-31-2017-17-55-12"],
["128.110.0.37", "128.110.0.41", "5252", "1652", "UDP", "357", "3.4s", "08-31-2017-17-52-28"],
["128.110.0.37", "128.110.0.41", "5572", "1719", "UDP", "258", "4.4s", "08-31-2017-17-27-54"],
["128.110.0.37", "128.110.0.41", "4287", "1743", "UDP", "188", "1.8s", "08-31-2017-17-35-08"],
["128.110.0.37", "128.110.0.41", "3628", "1687", "TCP", "188", "3.9s", "08-31-2017-17-44-05"],
["128.110.0.37", "128.110.0.41", "6804", "1246", "UDP", "277", "2.4s", "08-31-2017-17-17-39"],
["128.110.0.37", "128.110.0.41", "5033", "226", "UDP", "258", "2.1s", "08-31-2017-17-27-07"],
["128.110.0.37", "128.110.0.41", "4931", "1012", "TCP", "244", "3.0s", "08-31-2017-17-52-34"],
["128.110.0.37", "128.110.0.41", "5363", "575", "TCP", "230", "1.9s", "08-31-2017-17-16-57"],
["128.110.0.37", "128.110.0.41", "4639", "348", "UDP", "157", "4.5s", "08-31-2017-17-36-41"],
["128.110.0.37", "128.110.0.41", "3224", "60", "UDP", "211", "3.0s", "08-31-2017-17-06-45"],
["128.110.0.37", "128.110.0.41", "3691", "1036", "UDP", "151", "3.0s", "08-31-2017-17-29-19"],
["128.110.0.37", "128.110.0.41", "5496", "312", "TCP", "192", "2.6s", "08-31-2017-17-49-02"],
["128.110.0.37", "128.110.0.41", "7057", "1489", "TCP", "195", "3.3s", "08-31-2017-17-43-55"],
["128.110.0.37", "128.110.0.41", "4636", "837", "UDP", "303", "3.4s", "08-31-2017-17-31-09"],
["128.110.0.37", "128.110.0.41", "7181", "1661", "UDP", "144", "1.9s", "08-31-2017-17-48-05"],
["128.110.0.37", "128.110.0.41", "4332", "231", "UDP", "242", "2.1s", "08-31-2017-17-04-51"],
["128.110.0.37", "128.110.0.41", "7236", "933", "UDP", "378", "4.2s", "08-31-2017-17-24-03"],
["128.110.0.37", "128.110.0.41", "6941", "524", "TCP", "341", "1.3s", "08-31-2017-17-29-46"],
["128.110.0.37", "128.110.0.41", "6333", "1197", "TCP", "398", "2.7s", "08-31-2017-17-29-22"],
["128.110.0.37", "128.110.0.41", "7133", "1154", "TCP", "334", "3.6s", "08-31-2017-17-00-58"],
["128.110.0.37", "128.110.0.41", "7150", "1392", "UDP", "261", "3.4s", "08-31-2017-17-42-40"],
["128.110.0.37", "128.110.0.41", "6636", "1233", "UDP", "230", "2.9s", "08-31-2017-17-25-16"],
["128.110.0.37", "128.110.0.41", "5172", "1027", "UDP", "337", "3.3s", "08-31-2017-17-27-55"],
["128.110.0.37", "128.110.0.41", "2660", "1142", "TCP", "349", "2.9s", "08-31-2017-17-11-37"],
["128.110.0.37", "128.110.0.41", "4663", "935", "UDP", "282", "1.9s", "08-31-2017-17-48-42"],
["128.110.0.37", "128.110.0.41", "2633", "1037", "UDP", "191", "3.4s", "08-31-2017-17-07-38"],
["128.110.0.37", "128.110.0.41", "3180", "97", "UDP", "318", "4.6s", "08-31-2017-17-12-23"],
["128.110.0.37", "128.110.0.41", "3398", "778", "TCP", "375", "1.5s", "08-31-2017-17-24-00"],
["128.110.0.37", "128.110.0.41", "6063", "1135", "UDP", "291", "2.4s", "08-31-2017-17-29-55"],
["128.110.0.37", "128.110.0.41", "2215", "1384", "TCP", "289", "1.2s", "08-31-2017-17-30-36"],
["128.110.0.37", "128.110.0.41", "3904", "1965", "UDP", "374", "4.7s", "08-31-2017-17-46-00"],
