[
["128.110.0.33", "128.110.0.49", "15923", "31841", "TCP", "644", "2.5s", "08-31-2017-13-40-44"],
["128.110.0.33", "128.110.0.49", "11744", "30553", "TCP", "427", "4.1s", "08-31-2017-13-42-02"],
["128.110.0.33", "128.110.0.49", "15420", "38952", "TCP", "799", "3.0s", "08-31-2017-13-08-51"],
["128.110.0.33", "128.110.0.49", "10793", "31328", "TCP", "572", "4.0s", "08-31-2017-13-12-42"],
["128.110.0.33", "128.110.0.49", "16873", "30330", "TCP", "721", "1.9s", "08-31-2017-13-16-07"],
["128.110.0.33", "128.110.0.49", "16149", "38611", "TCP", "542", "5.7s", "08-31-2017-13-29-21"],
["128.110.0.33", "128.110.0.49", "18447", "32472", "TCP", "670", "3.5s", "08-31-2017-13-40-12"],
["128.110.0.33", "128.110.0.49", "13162", "35785", "TCP", "483", "5.1s", "08-31-2017-13-51-42"],
["128.110.0.33", "128.110.0.49", "13030", "35274", "TCP", "846", "2.2s", "08-31-2017-13-42-06"],
["128.110.0.33", "128.110.0.49", "16309", "30391", "TCP", "989", "4.6s", "08-31-2017-13-32-25"],
["128.110.0.33", "128.110.0.49", "19617", "32081", "TCP", "661", "6.6s", "08-31-2017-13-50-58"],
["128.110.0.33", "128.110.0.49", "17629", "32872", "TCP", "745", "7.4s", "08-31-2017-13-21-13"],
["128.110.0.33", "128.110.0.49", "14565", "34783", "TCP", "793", "1.9s", "08-31-2017-13-43-55"],
["128.110.0.33", "128.110.0.49", "15512", "39007", "TCP", "455", "1.1s", "08-31-2017-13-59-09"],
["128.110.0.33", "128.110.0.49", "18129", "39575", "TCP", "436", "5.4s", "08-31-2017-13-24-25"],
["128.110.0.33", "128.110.0.49", "13118", "37654", "TCP", "646", "1.3s", "08-31-2017-13-10-48"],
["128.110.0.33", "128.110.0.49", "10060", "32388", "TCP", "650", "4.9s", "08-31-2017-13-42-11"],
["128.110.0.33", "128.110.0.49", "19804", "35586", "TCP", "878", "6.1s", "08-31-2017-13-45-16"],
["128.110.0.33", "128.110.0.49", "15732", "32667", "TCP", "773", "5.0s", "08-31-2017-13-07-30"],
["128.110.0.33", "128.110.0.49", "12095", "34661", "TCP", "770", "7.1s", "08-31-2017-13-35-27"],
["128.110.0.33", "128.110.0.49", "15231", "31702", "TCP", "529", "7.3s", "08-31-2017-13-14-18"],
["128.110.0.33", "128.110.0.49", "13506", "31377", "TCP", "858", "1.5s", "08-31-2017-13-41-54"],
["128.110.0.33", "128.110.0.49", "18856", "37692", "TCP", "984", "3.6s", "08-31-2017-13-20-39"],
["128.110.0.33", "128.110.0.49", "17916", "38634", "TCP", "904", "2.7s", "08-31-2017-13-44-11"],
["128.110.0.33", "128.110.0.49", "10385", "31841", "TCP", "567", "5.1s", "08-31-2017-13-28-20"],
["128.110.0.33", "128.110.0.49", "11260", "34138", "TCP", "443", "7.1s", "08-31-2017-13-31-38"],
["128.110.0.33", "128.110.0.49", "12402", "31319", "TCP", "835", "6.0s", "08-31-2017-13-07-41"],
["128.110.0.33", "128.110.0.49", "18723", "38060", "TCP", "403", "4.1s", "08-31-2017-13-55-11"],
