[
["192.168.1.15", "192.168.1.53", "17331", "769", "TCP", "880""2.8s"],
["192.168.1.15", "192.168.1.53", "12287", "1030", "TCP", "716""2.0s"],
["192.168.1.15", "192.168.1.53", "2760", "1301", "TCP", "648""2.4s"],
["192.168.1.15", "192.168.1.53", "5216", "1488", "TCP", "826""1.6s"],
["192.168.1.15", "192.168.1.53", "3628", "1312", "TCP", "864""2.2s"],
["192.168.1.15", "192.168.1.53", "14009", "1906", "TCP", "848""3.3s"],
["192.168.1.15", "192.168.1.53", "12355", "1506", "TCP", "857""3.6s"],
["192.168.1.15", "192.168.1.53", "17007", "658", "TCP", "847""3.5s"],
["192.168.1.15", "192.168.1.53", "19097", "1314", "TCP", "623""2.0s"],
["192.168.1.15", "192.168.1.53", "19365", "767", "TCP", "747""1.4s"],
["192.168.1.15", "192.168.1.53", "17385", "815", "TCP", "655""4.0s"],
["192.168.1.15", "192.168.1.53", "5684", "1132", "TCP", "830""2.1s"],
["192.168.1.15", "192.168.1.53", "7662", "1066", "TCP", "639""2.5s"],
["192.168.1.15", "192.168.1.53", "15534", "680", "TCP", "686""2.9s"],
["192.168.1.15", "192.168.1.53", "14973", "1539", "TCP", "644""3.4s"],
["192.168.1.15", "192.168.1.53", "3625", "513", "TCP", "839""1.9s"],
["192.168.1.15", "192.168.1.53", "17415", "1411", "TCP", "766""3.0s"],
["192.168.1.15", "192.168.1.53", "19861", "702", "TCP", "757""1.2s"],
["192.168.1.15", "192.168.1.53", "14283", "714", "TCP", "657""1.5s"],
["192.168.1.15", "192.168.1.53", "8667", "337", "TCP", "710""2.7s"],
["192.168.1.15", "192.168.1.53", "5389", "332", "TCP", "738""1.2s"],
["192.168.1.15", "192.168.1.53", "14470", "1471", "TCP", "676""2.2s"],
["192.168.1.15", "192.168.1.53", "13789", "1544", "TCP", "766""3.2s"],
["192.168.1.15", "192.168.1.53", "16585", "1014", "TCP", "876""3.7s"],
["192.168.1.15", "192.168.1.53", "9048", "1384", "TCP", "841""1.9s"],
["192.168.1.15", "192.168.1.53", "13872", "988", "TCP", "662""1.7s"],
["192.168.1.15", "192.168.1.53", "13666", "1955", "TCP", "640""1.1s"],
["192.168.1.15", "192.168.1.53", "11906", "240", "TCP", "681""1.4s"],
["192.168.1.15", "192.168.1.53", "12191", "1619", "TCP", "611""1.2s"],
["192.168.1.15", "192.168.1.53", "11799", "1557", "TCP", "682""3.3s"],
["192.168.1.15", "192.168.1.53", "5867", "1563", "TCP", "733""3.4s"],
["192.168.1.15", "192.168.1.53", "5664", "300", "TCP", "717""2.4s"],
["192.168.1.15", "192.168.1.53", "7848", "82", "TCP", "649""3.7s"],
["192.168.1.15", "192.168.1.53", "10839", "48", "TCP", "897""3.7s"],
["192.168.1.15", "192.168.1.53", "17230", "106", "TCP", "834""1.6s"],
["192.168.1.15", "192.168.1.53", "3382", "53", "TCP", "813""2.8s"],
["192.168.1.15", "192.168.1.53", "9406", "1788", "TCP", "734""2.9s"],
["192.168.1.15", "192.168.1.53", "7142", "60", "TCP", "713""3.1s"],
["192.168.1.15", "192.168.1.53", "16430", "260", "TCP", "839""2.8s"],
["192.168.1.15", "192.168.1.53", "8383", "1253", "TCP", "612""2.7s"],
["192.168.1.15", "192.168.1.53", "11617", "565", "TCP", "870""4.0s"],
["192.168.1.15", "192.168.1.53", "3725", "1926", "TCP", "844""3.4s"],
["192.168.1.15", "192.168.1.53", "16003", "184", "TCP", "680""3.2s"],
["192.168.1.15", "192.168.1.53", "9779", "1785", "TCP", "728""2.7s"],
["192.168.1.15", "192.168.1.53", "5786", "1074", "TCP", "743""3.8s"],
["192.168.1.15", "192.168.1.53", "14198", "1725", "TCP", "859""3.6s"],
["192.168.1.15", "192.168.1.53", "19040", "59", "TCP", "830""2.7s"],
["192.168.1.15", "192.168.1.53", "18560", "1438", "TCP", "787""1.4s"],
["192.168.1.15", "192.168.1.53", "19833", "111", "TCP", "768""2.8s"],
["192.168.1.15", "192.168.1.53", "18456", "50", "TCP", "827""2.2s"],
["192.168.1.15", "192.168.1.53", "5178", "989", "TCP", "612""3.9s"],
["192.168.1.15", "192.168.1.53", "6664", "1353", "TCP", "697""3.4s"],
["192.168.1.15", "192.168.1.53", "17523", "943", "TCP", "803""1.4s"],
["192.168.1.15", "192.168.1.53", "4478", "1990", "TCP", "603""4.0s"],
["192.168.1.15", "192.168.1.53", "13534", "1078", "TCP", "621""3.9s"],
["192.168.1.15", "192.168.1.53", "2662", "1001", "TCP", "862""1.5s"],
["192.168.1.15", "192.168.1.53", "6813", "1004", "TCP", "707""3.2s"],
["192.168.1.15", "192.168.1.53", "13291", "1440", "TCP", "675""2.3s"],
["192.168.1.15", "192.168.1.53", "4855", "1946", "TCP", "629""4.0s"],
["192.168.1.15", "192.168.1.53", "13908", "93", "TCP", "784""2.3s"],
["192.168.1.15", "192.168.1.53", "14457", "1934", "TCP", "873""3.3s"],
["192.168.1.15", "192.168.1.53", "2422", "319", "TCP", "657""3.6s"],
["192.168.1.15", "192.168.1.53", "7501", "1989", "TCP", "801""2.5s"],
["192.168.1.15", "192.168.1.53", "15004", "87", "TCP", "863""1.3s"],
["192.168.1.15", "192.168.1.53", "16814", "651", "TCP", "786""3.0s"],
["192.168.1.15", "192.168.1.53", "16117", "587", "TCP", "894""1.3s"],
["192.168.1.15", "192.168.1.53", "10777", "558", "TCP", "663""2.2s"],
["192.168.1.15", "192.168.1.53", "10420", "1028", "TCP", "693""4.0s"],
["192.168.1.15", "192.168.1.53", "19783", "1668", "TCP", "852""1.2s"],
["192.168.1.15", "192.168.1.53", "11690", "408", "TCP", "805""1.8s"],
["192.168.1.15", "192.168.1.53", "18623", "773", "TCP", "648""1.0s"],
["192.168.1.15", "192.168.1.53", "5546", "1510", "TCP", "800""2.9s"],
["192.168.1.15", "192.168.1.53", "5702", "271", "TCP", "830""1.4s"],
["192.168.1.15", "192.168.1.53", "19614", "861", "TCP", "875""3.1s"],
["192.168.1.15", "192.168.1.53", "9040", "733", "TCP", "898""4.0s"],
["192.168.1.15", "192.168.1.53", "16071", "1715", "TCP", "720""3.6s"],
["192.168.1.15", "192.168.1.53", "10387", "1708", "TCP", "674""3.7s"],
["192.168.1.15", "192.168.1.53", "10755", "2041", "TCP", "852""1.4s"],
["192.168.1.15", "192.168.1.53", "8875", "220", "TCP", "738""1.8s"],
["192.168.1.15", "192.168.1.53", "18654", "870", "TCP", "647""3.3s"],
["192.168.1.15", "192.168.1.53", "15897", "1413", "TCP", "658""1.2s"],
["192.168.1.15", "192.168.1.53", "6038", "781", "TCP", "709""1.6s"],
["192.168.1.15", "192.168.1.53", "5580", "513", "TCP", "834""3.7s"],
["192.168.1.15", "192.168.1.53", "3664", "1292", "TCP", "799""2.5s"],
["192.168.1.15", "192.168.1.53", "18270", "1953", "TCP", "636""3.5s"],
["192.168.1.15", "192.168.1.53", "15412", "471", "TCP", "697""4.0s"],
["192.168.1.15", "192.168.1.53", "6221", "1576", "TCP", "815""3.4s"],
["192.168.1.15", "192.168.1.53", "3782", "9", "TCP", "626""2.6s"],
["192.168.1.15", "192.168.1.53", "9763", "388", "TCP", "800""3.2s"],
["192.168.1.15", "192.168.1.53", "16976", "1547", "TCP", "850""3.3s"],
["192.168.1.15", "192.168.1.53", "14522", "1381", "TCP", "606""1.6s"],
["192.168.1.15", "192.168.1.53", "9735", "26", "TCP", "815""1.8s"],
["192.168.1.15", "192.168.1.53", "6479", "1481", "TCP", "815""2.0s"],
["192.168.1.15", "192.168.1.53", "6196", "681", "TCP", "789""3.2s"],
["192.168.1.15", "192.168.1.53", "13843", "996", "TCP", "711""1.5s"],
["192.168.1.15", "192.168.1.53", "11320", "287", "TCP", "605""3.5s"],
["192.168.1.15", "192.168.1.53", "16554", "290", "TCP", "623""2.7s"],
["192.168.1.15", "192.168.1.53", "12927", "1893", "TCP", "695""4.0s"],
["192.168.1.15", "192.168.1.53", "2700", "2028", "TCP", "667""3.3s"],
["192.168.1.15", "192.168.1.53", "5651", "1279", "TCP", "805""1.8s"],
["192.168.1.15", "192.168.1.53", "18843", "1158", "TCP", "733""1.9s"],
["192.168.1.15", "192.168.1.53", "4796", "2003", "TCP", "649""3.8s"],
["192.168.1.15", "192.168.1.53", "12575", "491", "TCP", "801""2.8s"],
["192.168.1.15", "192.168.1.53", "11470", "1081", "TCP", "785""3.3s"],
["192.168.1.15", "192.168.1.53", "2837", "457", "TCP", "869""1.1s"],
