[
["192.168.1.15", "192.168.1.53", "19559", "758", "TCP", "615""3.9s"],
["192.168.1.15", "192.168.1.53", "2169", "163", "TCP", "739""2.7s"],
["192.168.1.15", "192.168.1.53", "16229", "1369", "TCP", "683""3.1s"],
["192.168.1.15", "192.168.1.53", "3926", "2027", "TCP", "618""2.8s"],
["192.168.1.15", "192.168.1.53", "9181", "1711", "TCP", "747""2.4s"],
["192.168.1.15", "192.168.1.53", "11431", "1538", "TCP", "659""2.1s"],
["192.168.1.15", "192.168.1.53", "15068", "701", "TCP", "745""2.2s"],
["192.168.1.15", "192.168.1.53", "9883", "637", "TCP", "687""2.0s"],
["192.168.1.15", "192.168.1.53", "18223", "1786", "TCP", "863""2.9s"],
["192.168.1.15", "192.168.1.53", "15665", "486", "TCP", "665""2.4s"],
["192.168.1.15", "192.168.1.53", "12118", "1222", "TCP", "790""2.5s"],
["192.168.1.15", "192.168.1.53", "14267", "439", "TCP", "786""3.8s"],
["192.168.1.15", "192.168.1.53", "7257", "716", "TCP", "859""3.7s"],
["192.168.1.15", "192.168.1.53", "2368", "353", "TCP", "633""1.6s"],
["192.168.1.15", "192.168.1.53", "16205", "761", "TCP", "704""1.4s"],
["192.168.1.15", "192.168.1.53", "8956", "1636", "TCP", "873""2.0s"],
["192.168.1.15", "192.168.1.53", "10782", "961", "TCP", "848""3.7s"],
["192.168.1.15", "192.168.1.53", "15263", "1340", "TCP", "698""1.4s"],
["192.168.1.15", "192.168.1.53", "12346", "1238", "TCP", "687""2.0s"],
["192.168.1.15", "192.168.1.53", "4251", "1371", "TCP", "785""1.9s"],
["192.168.1.15", "192.168.1.53", "19549", "186", "TCP", "638""3.7s"],
["192.168.1.15", "192.168.1.53", "7340", "743", "TCP", "879""3.1s"],
["192.168.1.15", "192.168.1.53", "17404", "269", "TCP", "819""2.7s"],
["192.168.1.15", "192.168.1.53", "5085", "1580", "TCP", "610""1.6s"],
["192.168.1.15", "192.168.1.53", "19157", "691", "TCP", "694""1.4s"],
["192.168.1.15", "192.168.1.53", "17716", "1686", "TCP", "796""3.0s"],
["192.168.1.15", "192.168.1.53", "9077", "519", "TCP", "742""2.6s"],
["192.168.1.15", "192.168.1.53", "9243", "1286", "TCP", "779""3.3s"],
["192.168.1.15", "192.168.1.53", "4104", "906", "TCP", "642""3.6s"],
["192.168.1.15", "192.168.1.53", "17467", "893", "TCP", "655""2.2s"],
["192.168.1.15", "192.168.1.53", "3182", "1058", "TCP", "893""3.2s"],
["192.168.1.15", "192.168.1.53", "15482", "976", "TCP", "683""3.9s"],
["192.168.1.15", "192.168.1.53", "4464", "1124", "TCP", "880""2.9s"],
["192.168.1.15", "192.168.1.53", "15886", "188", "TCP", "772""1.5s"],
["192.168.1.15", "192.168.1.53", "14531", "906", "TCP", "736""1.1s"],
["192.168.1.15", "192.168.1.53", "5640", "1301", "TCP", "754""2.8s"],
