[
["192.168.1.12", "192.168.1.53", "18872", "33259", "TCP", "456", "2.4s", "08-31-2017-13-14-57"],
["192.168.1.12", "192.168.1.53", "11432", "38763", "TCP", "990", "2.6s", "08-31-2017-13-03-41"],
["192.168.1.12", "192.168.1.53", "19799", "36825", "TCP", "492", "1.5s", "08-31-2017-13-29-01"],
["192.168.1.12", "192.168.1.53", "17406", "36412", "TCP", "732", "1.9s", "08-31-2017-13-47-57"],
["192.168.1.12", "192.168.1.53", "14726", "34631", "TCP", "895", "6.1s", "08-31-2017-13-12-00"],
["192.168.1.12", "192.168.1.53", "19817", "31317", "TCP", "854", "2.6s", "08-31-2017-13-54-29"],
["192.168.1.12", "192.168.1.53", "11819", "37400", "TCP", "815", "2.2s", "08-31-2017-13-11-49"],
["192.168.1.12", "192.168.1.53", "12204", "33733", "TCP", "707", "5.3s", "08-31-2017-13-09-08"],
["192.168.1.12", "192.168.1.53", "15393", "36326", "TCP", "525", "4.9s", "08-31-2017-13-12-54"],
["192.168.1.12", "192.168.1.53", "13102", "33300", "TCP", "768", "4.0s", "08-31-2017-13-48-43"],
["192.168.1.12", "192.168.1.53", "11377", "32153", "TCP", "993", "5.3s", "08-31-2017-13-02-03"],
["192.168.1.12", "192.168.1.53", "17164", "31907", "TCP", "960", "4.9s", "08-31-2017-13-59-46"],
["192.168.1.12", "192.168.1.53", "19889", "38679", "TCP", "801", "5.5s", "08-31-2017-13-16-26"],
["192.168.1.12", "192.168.1.53", "19881", "30895", "TCP", "881", "5.5s", "08-31-2017-13-38-00"],
["192.168.1.12", "192.168.1.53", "13890", "34657", "TCP", "979", "1.9s", "08-31-2017-13-21-36"],
["192.168.1.12", "192.168.1.53", "16000", "33562", "TCP", "445", "4.6s", "08-31-2017-13-29-53"],
["192.168.1.12", "192.168.1.53", "14176", "31595", "TCP", "479", "4.1s", "08-31-2017-13-53-59"],
["192.168.1.12", "192.168.1.53", "16116", "31299", "TCP", "959", "6.3s", "08-31-2017-13-10-01"],
["192.168.1.12", "192.168.1.53", "14128", "38114", "TCP", "444", "4.6s", "08-31-2017-13-33-50"],
["192.168.1.12", "192.168.1.53", "17736", "31536", "TCP", "425", "3.1s", "08-31-2017-13-44-03"],
["192.168.1.12", "192.168.1.53", "16926", "36629", "TCP", "798", "5.3s", "08-31-2017-13-30-20"],
["192.168.1.12", "192.168.1.53", "10708", "33307", "TCP", "572", "1.9s", "08-31-2017-13-19-36"],
["192.168.1.12", "192.168.1.53", "15396", "30952", "TCP", "705", "1.5s", "08-31-2017-13-18-59"],
["192.168.1.12", "192.168.1.53", "13607", "34604", "TCP", "568", "6.9s", "08-31-2017-13-09-38"],
["192.168.1.12", "192.168.1.53", "13938", "30201", "TCP", "987", "4.1s", "08-31-2017-13-11-52"],
["192.168.1.12", "192.168.1.53", "19806", "34294", "TCP", "494", "5.2s", "08-31-2017-13-19-30"],
["192.168.1.12", "192.168.1.53", "14416", "33036", "TCP", "799", "2.7s", "08-31-2017-13-12-49"],
["192.168.1.12", "192.168.1.53", "15123", "38587", "TCP", "490", "4.6s", "08-31-2017-13-50-55"],
["192.168.1.12", "192.168.1.53", "19711", "38948", "TCP", "828", "6.3s", "08-31-2017-13-02-26"],
["192.168.1.12", "192.168.1.53", "16233", "36602", "TCP", "577", "4.9s", "08-31-2017-13-56-32"],
["192.168.1.12", "192.168.1.53", "19381", "36178", "TCP", "513", "1.7s", "08-31-2017-13-58-36"],
["192.168.1.12", "192.168.1.53", "16987", "38601", "TCP", "913", "1.1s", "08-31-2017-13-35-08"],
["192.168.1.12", "192.168.1.53", "17210", "36036", "TCP", "425", "5.8s", "08-31-2017-13-00-14"],
["192.168.1.12", "192.168.1.53", "18641", "36782", "TCP", "886", "1.7s", "08-31-2017-13-19-05"],
["192.168.1.12", "192.168.1.53", "13146", "37349", "TCP", "924", "6.1s", "08-31-2017-13-15-31"],
["192.168.1.12", "192.168.1.53", "12959", "34081", "TCP", "732", "5.7s", "08-31-2017-13-10-04"],
["192.168.1.12", "192.168.1.53", "19274", "39109", "TCP", "593", "2.7s", "08-31-2017-13-19-28"],
["192.168.1.12", "192.168.1.53", "19751", "31636", "TCP", "759", "3.5s", "08-31-2017-13-27-33"],
["192.168.1.12", "192.168.1.53", "12217", "36620", "TCP", "475", "3.2s", "08-31-2017-13-53-24"],
["192.168.1.12", "192.168.1.53", "14426", "38444", "TCP", "515", "4.6s", "08-31-2017-13-57-33"],
["192.168.1.12", "192.168.1.53", "17149", "33733", "TCP", "741", "3.9s", "08-31-2017-13-47-50"],
["192.168.1.12", "192.168.1.53", "12451", "35458", "TCP", "891", "5.1s", "08-31-2017-13-28-45"],
["192.168.1.12", "192.168.1.53", "14368", "30956", "TCP", "667", "4.6s", "08-31-2017-13-13-49"],
["192.168.1.12", "192.168.1.53", "11255", "36139", "TCP", "942", "4.6s", "08-31-2017-13-31-08"],
["192.168.1.12", "192.168.1.53", "10338", "33698", "TCP", "664", "2.7s", "08-31-2017-13-29-38"],
["192.168.1.12", "192.168.1.53", "18038", "31538", "TCP", "598", "1.7s", "08-31-2017-13-19-26"],
["192.168.1.12", "192.168.1.53", "12265", "35379", "TCP", "866", "5.5s", "08-31-2017-13-01-09"],
["192.168.1.12", "192.168.1.53", "14125", "32323", "TCP", "828", "4.6s", "08-31-2017-13-42-25"],
["192.168.1.12", "192.168.1.53", "19787", "38857", "TCP", "722", "3.4s", "08-31-2017-13-50-04"],
["192.168.1.12", "192.168.1.53", "18510", "31034", "TCP", "853", "1.1s", "08-31-2017-13-42-00"],
["192.168.1.12", "192.168.1.53", "19354", "32720", "TCP", "990", "6.8s", "08-31-2017-13-02-34"],
["192.168.1.12", "192.168.1.53", "16464", "32416", "TCP", "506", "2.7s", "08-31-2017-13-45-29"],
["192.168.1.12", "192.168.1.53", "10558", "35835", "TCP", "784", "2.8s", "08-31-2017-13-52-56"],
["192.168.1.12", "192.168.1.53", "15733", "35173", "TCP", "414", "7.5s", "08-31-2017-13-02-26"],
["192.168.1.12", "192.168.1.53", "18854", "36104", "TCP", "705", "2.3s", "08-31-2017-13-10-08"],
["192.168.1.12", "192.168.1.53", "14593", "38742", "TCP", "513", "2.9s", "08-31-2017-13-03-40"]
]
