[
["192.168.1.16", "192.168.1.53", "6431", "1667", "TCP", "152", "1.7s", "08-31-2017-13-01-25"],
["192.168.1.16", "192.168.1.53", "9828", "1259", "UDP", "165", "1.3s", "08-31-2017-13-38-41"],
["192.168.1.16", "192.168.1.53", "5347", "215", "TCP", "151", "1.6s", "08-31-2017-13-21-02"],
["192.168.1.16", "192.168.1.53", "6541", "220", "TCP", "151", "1.0s", "08-31-2017-13-31-01"],
["192.168.1.16", "192.168.1.53", "7546", "396", "TCP", "171", "1.7s", "08-31-2017-13-20-27"],
["192.168.1.16", "192.168.1.53", "9706", "1764", "TCP", "162", "1.5s", "08-31-2017-13-32-54"],
["192.168.1.16", "192.168.1.53", "6076", "1628", "TCP", "164", "1.1s", "08-31-2017-13-19-25"],
["192.168.1.16", "192.168.1.53", "7777", "1815", "TCP", "168", "1.8s", "08-31-2017-13-01-38"],
["192.168.1.16", "192.168.1.53", "8499", "1935", "TCP", "162", "1.4s", "08-31-2017-13-56-31"],
["192.168.1.16", "192.168.1.53", "6092", "1557", "UDP", "163", "1.9s", "08-31-2017-13-25-21"],
["192.168.1.16", "192.168.1.53", "9083", "1561", "UDP", "168", "1.7s", "08-31-2017-13-19-02"],
["192.168.1.16", "192.168.1.53", "6463", "671", "UDP", "175", "1.7s", "08-31-2017-13-51-01"],
["192.168.1.16", "192.168.1.53", "5961", "836", "UDP", "165", "1.6s", "08-31-2017-13-12-19"],
["192.168.1.16", "192.168.1.53", "9878", "535", "UDP", "156", "1.6s", "08-31-2017-13-17-47"],
["192.168.1.16", "192.168.1.53", "7218", "1965", "UDP", "152", "2.0s", "08-31-2017-13-10-40"],
["192.168.1.16", "192.168.1.53", "7196", "1904", "UDP", "152", "1.6s", "08-31-2017-13-26-06"],
["192.168.1.16", "192.168.1.53", "6925", "1044", "UDP", "169", "2.0s", "08-31-2017-13-16-00"],
["192.168.1.16", "192.168.1.53", "7821", "388", "UDP", "158", "1.4s", "08-31-2017-13-32-14"],
["192.168.1.16", "192.168.1.53", "8167", "1963", "TCP", "158", "1.1s", "08-31-2017-13-40-32"],
["192.168.1.16", "192.168.1.53", "9681", "692", "UDP", "171", "1.9s", "08-31-2017-13-47-21"],
["192.168.1.16", "192.168.1.53", "7391", "1279", "UDP", "167", "1.2s", "08-31-2017-13-22-26"],
["192.168.1.16", "192.168.1.53", "5718", "1767", "TCP", "151", "2.0s", "08-31-2017-13-53-28"],
["192.168.1.16", "192.168.1.53", "9016", "1227", "TCP", "157", "1.5s", "08-31-2017-13-42-06"],
["192.168.1.16", "192.168.1.53", "5793", "1684", "UDP", "157", "1.8s", "08-31-2017-13-11-17"],
["192.168.1.16", "192.168.1.53", "8095", "953", "TCP", "150", "1.5s", "08-31-2017-13-51-12"],
["192.168.1.16", "192.168.1.53", "6985", "363", "UDP", "158", "1.5s", "08-31-2017-13-06-32"],
["192.168.1.16", "192.168.1.53", "8604", "1011", "UDP", "159", "1.7s", "08-31-2017-13-58-42"],
["192.168.1.16", "192.168.1.53", "9893", "893", "UDP", "170", "1.1s", "08-31-2017-13-02-22"],
["192.168.1.16", "192.168.1.53", "5417", "1176", "UDP", "162", "1.2s", "08-31-2017-13-31-59"],
["192.168.1.16", "192.168.1.53", "9539", "1517", "UDP", "168", "1.2s", "08-31-2017-13-45-49"],
["192.168.1.16", "192.168.1.53", "8837", "1534", "TCP", "164", "1.3s", "08-31-2017-13-51-18"],
["192.168.1.16", "192.168.1.53", "8712", "1463", "UDP", "155", "1.5s", "08-31-2017-13-17-02"],
["192.168.1.16", "192.168.1.53", "6241", "1799", "UDP", "166", "1.3s", "08-31-2017-13-40-34"],
["192.168.1.16", "192.168.1.53", "5947", "117", "TCP", "158", "1.0s", "08-31-2017-13-04-32"],
["192.168.1.16", "192.168.1.53", "6398", "479", "UDP", "157", "1.6s", "08-31-2017-13-08-03"],
["192.168.1.16", "192.168.1.53", "7473", "782", "TCP", "170", "1.7s", "08-31-2017-13-24-26"],
["192.168.1.16", "192.168.1.53", "8588", "1097", "UDP", "169", "1.5s", "08-31-2017-13-26-40"],
["192.168.1.16", "192.168.1.53", "5706", "1007", "TCP", "152", "1.9s", "08-31-2017-13-08-33"],
["192.168.1.16", "192.168.1.53", "5893", "1314", "UDP", "171", "1.5s", "08-31-2017-13-04-08"],
["192.168.1.16", "192.168.1.53", "9535", "2017", "UDP", "150", "1.1s", "08-31-2017-13-21-17"],
["192.168.1.16", "192.168.1.53", "7218", "641", "TCP", "174", "1.1s", "08-31-2017-13-31-06"],
["192.168.1.16", "192.168.1.53", "8295", "114", "TCP", "169", "1.9s", "08-31-2017-13-14-37"],
["192.168.1.16", "192.168.1.53", "9456", "1116", "UDP", "159", "1.6s", "08-31-2017-13-00-20"],
["192.168.1.16", "192.168.1.53", "7572", "458", "TCP", "166", "1.2s", "08-31-2017-13-06-05"],
["192.168.1.16", "192.168.1.53", "8900", "196", "UDP", "171", "1.8s", "08-31-2017-13-22-46"],
["192.168.1.16", "192.168.1.53", "7123", "1765", "TCP", "153", "1.1s", "08-31-2017-13-06-32"],
["192.168.1.16", "192.168.1.53", "6752", "1961", "UDP", "173", "1.3s", "08-31-2017-13-35-54"],
["192.168.1.16", "192.168.1.53", "5576", "575", "TCP", "171", "1.1s", "08-31-2017-13-26-54"],
["192.168.1.16", "192.168.1.53", "8291", "81", "UDP", "167", "1.4s", "08-31-2017-13-15-05"],
["192.168.1.16", "192.168.1.53", "5071", "393", "TCP", "167", "1.2s", "08-31-2017-13-49-22"],
["192.168.1.16", "192.168.1.53", "8863", "521", "UDP", "164", "1.2s", "08-31-2017-13-08-46"],
["192.168.1.16", "192.168.1.53", "9186", "1880", "TCP", "158", "1.5s", "08-31-2017-13-04-47"],
["192.168.1.16", "192.168.1.53", "7608", "1960", "UDP", "161", "1.8s", "08-31-2017-13-12-10"],
["192.168.1.16", "192.168.1.53", "5787", "308", "UDP", "165", "2.0s", "08-31-2017-13-40-53"],
["192.168.1.16", "192.168.1.53", "7500", "1886", "TCP", "173", "1.9s", "08-31-2017-13-59-36"],
["192.168.1.16", "192.168.1.53", "9019", "635", "TCP", "164", "1.0s", "08-31-2017-13-57-38"],
["192.168.1.16", "192.168.1.53", "9734", "1431", "TCP", "158", "1.6s", "08-31-2017-13-25-56"],
["192.168.1.16", "192.168.1.53", "7782", "596", "TCP", "160", "1.5s", "08-31-2017-13-44-31"],
["192.168.1.16", "192.168.1.53", "7933", "684", "TCP", "166", "1.3s", "08-31-2017-13-53-09"],
["192.168.1.16", "192.168.1.53", "8194", "1486", "UDP", "162", "1.2s", "08-31-2017-13-44-44"],
["192.168.1.16", "192.168.1.53", "5051", "830", "UDP", "168", "1.5s", "08-31-2017-13-43-08"],
["192.168.1.16", "192.168.1.53", "6282", "854", "UDP", "172", "1.6s", "08-31-2017-13-59-23"],
["192.168.1.16", "192.168.1.53", "5237", "1679", "TCP", "150", "2.0s", "08-31-2017-13-36-57"],
["192.168.1.16", "192.168.1.53", "7088", "186", "UDP", "172", "1.5s", "08-31-2017-13-30-37"],
["192.168.1.16", "192.168.1.53", "6820", "1670", "UDP", "166", "1.9s", "08-31-2017-13-41-26"],
