[
["192.168.1.13", "192.168.1.53", "6527", "329", "TCP", "137", "2.0s", "08-31-2017-14-19-48"],
["192.168.1.13", "192.168.1.53", "2553", "1543", "TCP", "349", "3.3s", "08-31-2017-14-16-41"],
["192.168.1.13", "192.168.1.53", "2784", "1630", "UDP", "239", "1.3s", "08-31-2017-14-52-50"],
["192.168.1.13", "192.168.1.53", "7294", "658", "UDP", "339", "4.0s", "08-31-2017-14-04-26"],
["192.168.1.13", "192.168.1.53", "3370", "1321", "TCP", "279", "3.0s", "08-31-2017-14-15-19"],
["192.168.1.13", "192.168.1.53", "6909", "1043", "UDP", "251", "4.5s", "08-31-2017-14-22-25"],
["192.168.1.13", "192.168.1.53", "4595", "1143", "UDP", "288", "1.8s", "08-31-2017-14-44-09"],
["192.168.1.13", "192.168.1.53", "3980", "714", "UDP", "316", "4.7s", "08-31-2017-14-25-28"],
["192.168.1.13", "192.168.1.53", "6477", "1331", "TCP", "206", "1.5s", "08-31-2017-14-52-42"],
["192.168.1.13", "192.168.1.53", "3587", "181", "UDP", "281", "1.6s", "08-31-2017-14-08-37"],
["192.168.1.13", "192.168.1.53", "3507", "508", "UDP", "183", "3.3s", "08-31-2017-14-37-20"],
["192.168.1.13", "192.168.1.53", "4281", "116", "TCP", "316", "4.0s", "08-31-2017-14-46-16"],
["192.168.1.13", "192.168.1.53", "5008", "887", "TCP", "141", "1.2s", "08-31-2017-14-56-34"],
["192.168.1.13", "192.168.1.53", "5748", "1082", "UDP", "319", "4.5s", "08-31-2017-14-28-09"],
["192.168.1.13", "192.168.1.53", "6420", "15", "UDP", "344", "2.7s", "08-31-2017-14-34-28"],
["192.168.1.13", "192.168.1.53", "2618", "299", "TCP", "240", "1.5s", "08-31-2017-14-45-52"],
["192.168.1.13", "192.168.1.53", "5708", "418", "UDP", "339", "2.7s", "08-31-2017-14-03-28"],
["192.168.1.13", "192.168.1.53", "6691", "588", "TCP", "150", "2.1s", "08-31-2017-14-31-24"],
["192.168.1.13", "192.168.1.53", "6103", "496", "UDP", "301", "3.4s", "08-31-2017-14-34-23"],
["192.168.1.13", "192.168.1.53", "4641", "1395", "UDP", "315", "3.2s", "08-31-2017-14-54-49"],
["192.168.1.13", "192.168.1.53", "2674", "1312", "UDP", "254", "3.7s", "08-31-2017-14-51-38"],
["192.168.1.13", "192.168.1.53", "3056", "1877", "UDP", "384", "2.5s", "08-31-2017-14-14-32"],
["192.168.1.13", "192.168.1.53", "2423", "889", "TCP", "168", "3.3s", "08-31-2017-14-53-57"],
["192.168.1.13", "192.168.1.53", "4517", "1399", "UDP", "250", "4.8s", "08-31-2017-14-51-47"],
["192.168.1.13", "192.168.1.53", "4753", "1807", "UDP", "396", "2.4s", "08-31-2017-14-01-34"],
["192.168.1.13", "192.168.1.53", "2556", "1975", "UDP", "241", "3.2s", "08-31-2017-14-57-25"],
["192.168.1.13", "192.168.1.53", "7283", "1490", "TCP", "247", "2.0s", "08-31-2017-14-50-52"],
["192.168.1.13", "192.168.1.53", "2249", "470", "UDP", "167", "3.2s", "08-31-2017-14-01-47"],
["192.168.1.13", "192.168.1.53", "3881", "97", "TCP", "327", "3.6s", "08-31-2017-14-05-45"],
["192.168.1.13", "192.168.1.53", "4819", "1768", "TCP", "384", "2.2s", "08-31-2017-14-10-14"],
["192.168.1.13", "192.168.1.53", "6160", "1959", "TCP", "314", "1.7s", "08-31-2017-14-26-22"],
["192.168.1.13", "192.168.1.53", "6931", "1838", "TCP", "355", "1.8s", "08-31-2017-14-11-00"],
["192.168.1.13", "192.168.1.53", "6616", "1135", "UDP", "387", "4.0s", "08-31-2017-14-19-49"],
["192.168.1.13", "192.168.1.53", "6753", "131", "TCP", "199", "5.0s", "08-31-2017-14-02-27"],
["192.168.1.13", "192.168.1.53", "6014", "941", "UDP", "285", "3.3s", "08-31-2017-14-17-10"],
["192.168.1.13", "192.168.1.53", "7391", "1186", "UDP", "242", "2.6s", "08-31-2017-14-26-06"],
["192.168.1.13", "192.168.1.53", "3426", "303", "UDP", "173", "4.9s", "08-31-2017-14-44-23"],
["192.168.1.13", "192.168.1.53", "6274", "25", "TCP", "203", "4.1s", "08-31-2017-14-30-57"],
