[
["192.168.1.15", "192.168.1.53", "17553", "36902", "TCP", "697", "3.7s", "08-31-2017-12-46-19"],
["192.168.1.15", "192.168.1.53", "11794", "34557", "TCP", "705", "1.0s", "08-31-2017-12-01-35"],
["192.168.1.15", "192.168.1.53", "14739", "36196", "TCP", "545", "4.9s", "08-31-2017-12-47-52"],
["192.168.1.15", "192.168.1.53", "14917", "30359", "TCP", "573", "5.5s", "08-31-2017-12-40-20"],
["192.168.1.15", "192.168.1.53", "17147", "32269", "TCP", "460", "1.5s", "08-31-2017-12-13-01"],
["192.168.1.15", "192.168.1.53", "17584", "33556", "TCP", "920", "6.9s", "08-31-2017-12-47-44"],
["192.168.1.15", "192.168.1.53", "15622", "39615", "TCP", "708", "3.6s", "08-31-2017-12-52-50"],
["192.168.1.15", "192.168.1.53", "18473", "31603", "TCP", "756", "5.0s", "08-31-2017-12-22-27"],
["192.168.1.15", "192.168.1.53", "13410", "35313", "TCP", "440", "6.8s", "08-31-2017-12-24-21"],
["192.168.1.15", "192.168.1.53", "15902", "32939", "TCP", "602", "4.1s", "08-31-2017-12-43-57"],
["192.168.1.15", "192.168.1.53", "17007", "33207", "TCP", "508", "6.4s", "08-31-2017-12-04-08"],
["192.168.1.15", "192.168.1.53", "17250", "31049", "TCP", "860", "6.5s", "08-31-2017-12-51-23"],
["192.168.1.15", "192.168.1.53", "18514", "36858", "TCP", "976", "5.2s", "08-31-2017-12-02-59"],
["192.168.1.15", "192.168.1.53", "19926", "38552", "TCP", "400", "5.7s", "08-31-2017-12-17-33"],
["192.168.1.15", "192.168.1.53", "17804", "30600", "TCP", "666", "5.6s", "08-31-2017-12-56-00"],
["192.168.1.15", "192.168.1.53", "13848", "39996", "TCP", "844", "5.4s", "08-31-2017-12-48-10"],
["192.168.1.15", "192.168.1.53", "18343", "30492", "TCP", "514", "6.6s", "08-31-2017-12-11-28"],
["192.168.1.15", "192.168.1.53", "19663", "37294", "TCP", "886", "3.1s", "08-31-2017-12-32-03"],
["192.168.1.15", "192.168.1.53", "17487", "39917", "TCP", "710", "3.5s", "08-31-2017-12-57-07"],
["192.168.1.15", "192.168.1.53", "18872", "34901", "TCP", "487", "5.5s", "08-31-2017-12-02-12"],
["192.168.1.15", "192.168.1.53", "19513", "36536", "TCP", "819", "2.2s", "08-31-2017-12-19-54"],
["192.168.1.15", "192.168.1.53", "15887", "32590", "TCP", "504", "6.2s", "08-31-2017-12-18-22"],
["192.168.1.15", "192.168.1.53", "19961", "36101", "TCP", "524", "4.0s", "08-31-2017-12-29-30"],
["192.168.1.15", "192.168.1.53", "11297", "37340", "TCP", "414", "6.4s", "08-31-2017-12-01-25"],
["192.168.1.15", "192.168.1.53", "11380", "32361", "TCP", "996", "6.8s", "08-31-2017-12-31-09"],
["192.168.1.15", "192.168.1.53", "12151", "30307", "TCP", "492", "6.2s", "08-31-2017-12-15-24"],
["192.168.1.15", "192.168.1.53", "18096", "34644", "TCP", "698", "3.9s", "08-31-2017-12-12-07"],
["192.168.1.15", "192.168.1.53", "16086", "32563", "TCP", "458", "7.5s", "08-31-2017-12-16-05"],
["192.168.1.15", "192.168.1.53", "11102", "31560", "TCP", "795", "4.6s", "08-31-2017-12-58-16"],
["192.168.1.15", "192.168.1.53", "11766", "35656", "TCP", "619", "4.9s", "08-31-2017-12-17-19"],
["192.168.1.15", "192.168.1.53", "16912", "31341", "TCP", "415", "1.3s", "08-31-2017-12-14-37"],
