[
["192.168.1.13", "192.168.1.53", "9063", "873", "TCP", "167", "2.0s", "08-31-2017-13-42-27"],
["192.168.1.13", "192.168.1.53", "8173", "1000", "TCP", "162", "1.6s", "08-31-2017-13-19-28"],
["192.168.1.13", "192.168.1.53", "7424", "942", "TCP", "157", "2.0s", "08-31-2017-13-42-12"],
["192.168.1.13", "192.168.1.53", "7765", "301", "TCP", "150", "1.8s", "08-31-2017-13-14-03"],
["192.168.1.13", "192.168.1.53", "9320", "488", "UDP", "151", "1.6s", "08-31-2017-13-51-55"],
["192.168.1.13", "192.168.1.53", "8653", "1581", "TCP", "161", "1.5s", "08-31-2017-13-58-25"],
["192.168.1.13", "192.168.1.53", "9983", "245", "TCP", "163", "1.5s", "08-31-2017-13-45-33"],
["192.168.1.13", "192.168.1.53", "7690", "480", "UDP", "175", "1.9s", "08-31-2017-13-27-28"],
["192.168.1.13", "192.168.1.53", "5898", "1338", "TCP", "168", "1.9s", "08-31-2017-13-22-02"],
["192.168.1.13", "192.168.1.53", "8110", "713", "TCP", "161", "1.4s", "08-31-2017-13-34-03"],
["192.168.1.13", "192.168.1.53", "8715", "256", "UDP", "169", "1.9s", "08-31-2017-13-55-51"],
["192.168.1.13", "192.168.1.53", "8621", "600", "TCP", "158", "1.1s", "08-31-2017-13-14-23"],
["192.168.1.13", "192.168.1.53", "8853", "1545", "TCP", "162", "1.2s", "08-31-2017-13-05-22"],
["192.168.1.13", "192.168.1.53", "5019", "845", "UDP", "153", "1.1s", "08-31-2017-13-44-42"],
["192.168.1.13", "192.168.1.53", "8500", "265", "UDP", "170", "1.6s", "08-31-2017-13-47-30"],
["192.168.1.13", "192.168.1.53", "6961", "1188", "UDP", "175", "1.7s", "08-31-2017-13-51-24"],
["192.168.1.13", "192.168.1.53", "5594", "91", "TCP", "163", "1.5s", "08-31-2017-13-37-58"],
["192.168.1.13", "192.168.1.53", "5602", "798", "UDP", "161", "1.9s", "08-31-2017-13-53-07"],
["192.168.1.13", "192.168.1.53", "8209", "716", "TCP", "171", "1.6s", "08-31-2017-13-20-17"],
["192.168.1.13", "192.168.1.53", "7780", "787", "TCP", "166", "1.4s", "08-31-2017-13-44-57"],
["192.168.1.13", "192.168.1.53", "9811", "1711", "UDP", "153", "1.5s", "08-31-2017-13-15-22"],
["192.168.1.13", "192.168.1.53", "9057", "199", "TCP", "154", "1.2s", "08-31-2017-13-26-40"],
["192.168.1.13", "192.168.1.53", "5149", "702", "UDP", "165", "1.4s", "08-31-2017-13-14-57"],
["192.168.1.13", "192.168.1.53", "6611", "335", "UDP", "163", "1.8s", "08-31-2017-13-08-06"],
["192.168.1.13", "192.168.1.53", "5890", "1212", "UDP", "156", "2.0s", "08-31-2017-13-33-01"],
["192.168.1.13", "192.168.1.53", "5160", "1847", "UDP", "150", "1.6s", "08-31-2017-13-16-17"],
["192.168.1.13", "192.168.1.53", "5453", "301", "TCP", "162", "1.5s", "08-31-2017-13-04-16"],
["192.168.1.13", "192.168.1.53", "6698", "681", "TCP", "156", "1.6s", "08-31-2017-13-53-17"],
["192.168.1.13", "192.168.1.53", "8919", "1624", "TCP", "169", "2.0s", "08-31-2017-13-16-33"],
["192.168.1.13", "192.168.1.53", "6110", "1216", "TCP", "173", "1.5s", "08-31-2017-13-22-38"],
["192.168.1.13", "192.168.1.53", "9222", "136", "TCP", "173", "1.6s", "08-31-2017-13-31-10"],
["192.168.1.13", "192.168.1.53", "7353", "2028", "TCP", "153", "1.2s", "08-31-2017-13-50-09"],
["192.168.1.13", "192.168.1.53", "9627", "1597", "TCP", "166", "1.7s", "08-31-2017-13-54-54"],
["192.168.1.13", "192.168.1.53", "9842", "431", "UDP", "171", "2.0s", "08-31-2017-13-20-22"],
["192.168.1.13", "192.168.1.53", "6651", "669", "UDP", "152", "1.8s", "08-31-2017-13-04-48"],
["192.168.1.13", "192.168.1.53", "5139", "645", "TCP", "165", "1.3s", "08-31-2017-13-58-23"],
["192.168.1.13", "192.168.1.53", "8744", "2016", "UDP", "172", "1.5s", "08-31-2017-13-06-53"],
["192.168.1.13", "192.168.1.53", "5340", "303", "UDP", "154", "1.4s", "08-31-2017-13-18-42"],
["192.168.1.13", "192.168.1.53", "6969", "449", "TCP", "156", "1.2s", "08-31-2017-13-57-04"],
["192.168.1.13", "192.168.1.53", "7999", "2038", "TCP", "162", "1.6s", "08-31-2017-13-48-15"],
["192.168.1.13", "192.168.1.53", "8028", "979", "TCP", "163", "1.5s", "08-31-2017-13-22-17"],
["192.168.1.13", "192.168.1.53", "7231", "362", "TCP", "163", "1.6s", "08-31-2017-13-39-43"],
["192.168.1.13", "192.168.1.53", "9876", "1186", "TCP", "154", "2.0s", "08-31-2017-13-14-29"],
["192.168.1.13", "192.168.1.53", "5296", "443", "UDP", "157", "1.0s", "08-31-2017-13-11-44"],
["192.168.1.13", "192.168.1.53", "8963", "1198", "UDP", "164", "1.5s", "08-31-2017-13-31-04"],
["192.168.1.13", "192.168.1.53", "6320", "434", "UDP", "175", "1.2s", "08-31-2017-13-38-21"],
["192.168.1.13", "192.168.1.53", "8190", "1691", "TCP", "158", "1.1s", "08-31-2017-13-37-09"],
["192.168.1.13", "192.168.1.53", "9970", "1307", "UDP", "165", "1.9s", "08-31-2017-13-02-10"],
["192.168.1.13", "192.168.1.53", "7404", "345", "UDP", "160", "1.4s", "08-31-2017-13-57-02"],
