[
["128.110.0.37", "128.110.0.32", "17595", "1027", "TCP", "720""3.4s"],
["128.110.0.37", "128.110.0.32", "10947", "1198", "TCP", "682""2.7s"],
["128.110.0.37", "128.110.0.32", "8875", "1124", "TCP", "748""3.4s"],
["128.110.0.37", "128.110.0.32", "8249", "1643", "TCP", "779""3.0s"],
["128.110.0.37", "128.110.0.32", "2774", "1664", "TCP", "860""3.7s"],
["128.110.0.37", "128.110.0.32", "4251", "185", "TCP", "622""2.8s"],
["128.110.0.37", "128.110.0.32", "12799", "1958", "TCP", "726""3.9s"],
["128.110.0.37", "128.110.0.32", "8322", "682", "TCP", "816""2.4s"],
["128.110.0.37", "128.110.0.32", "6743", "875", "TCP", "816""1.7s"],
["128.110.0.37", "128.110.0.32", "13959", "659", "TCP", "633""2.6s"],
["128.110.0.37", "128.110.0.32", "11078", "1156", "TCP", "738""1.5s"],
["128.110.0.37", "128.110.0.32", "5340", "850", "TCP", "684""2.3s"],
["128.110.0.37", "128.110.0.32", "15602", "1420", "TCP", "700""2.5s"],
["128.110.0.37", "128.110.0.32", "17548", "2027", "TCP", "604""1.3s"],
["128.110.0.37", "128.110.0.32", "19046", "1331", "TCP", "699""3.6s"],
["128.110.0.37", "128.110.0.32", "5060", "1794", "TCP", "640""2.4s"],
["128.110.0.37", "128.110.0.32", "16302", "2020", "TCP", "711""2.0s"],
["128.110.0.37", "128.110.0.32", "16313", "1951", "TCP", "887""3.7s"],
["128.110.0.37", "128.110.0.32", "13733", "1785", "TCP", "608""1.0s"],
["128.110.0.37", "128.110.0.32", "13194", "912", "TCP", "754""2.2s"],
["128.110.0.37", "128.110.0.32", "16512", "482", "TCP", "603""2.2s"],
["128.110.0.37", "128.110.0.32", "7934", "417", "TCP", "663""2.0s"],
["128.110.0.37", "128.110.0.32", "12999", "1995", "TCP", "814""3.8s"],
["128.110.0.37", "128.110.0.32", "3236", "406", "TCP", "681""1.7s"],
["128.110.0.37", "128.110.0.32", "16134", "685", "TCP", "742""1.6s"],
["128.110.0.37", "128.110.0.32", "17296", "1555", "TCP", "709""1.0s"],
["128.110.0.37", "128.110.0.32", "7012", "1545", "TCP", "679""2.0s"],
["128.110.0.37", "128.110.0.32", "11645", "315", "TCP", "717""3.3s"],
["128.110.0.37", "128.110.0.32", "9924", "1158", "TCP", "778""3.6s"],
["128.110.0.37", "128.110.0.32", "11208", "478", "TCP", "850""3.9s"],
["128.110.0.37", "128.110.0.32", "5685", "596", "TCP", "872""1.7s"],
["128.110.0.37", "128.110.0.32", "5138", "1209", "TCP", "779""2.8s"],
["128.110.0.37", "128.110.0.32", "7945", "1356", "TCP", "644""3.2s"],
["128.110.0.37", "128.110.0.32", "17235", "75", "TCP", "898""2.4s"],
["128.110.0.37", "128.110.0.32", "9815", "1510", "TCP", "802""1.2s"],
["128.110.0.37", "128.110.0.32", "17489", "1947", "TCP", "834""3.4s"],
["128.110.0.37", "128.110.0.32", "2597", "329", "TCP", "804""2.6s"],
["128.110.0.37", "128.110.0.32", "4595", "1168", "TCP", "814""2.0s"],
