[
["128.110.0.37", "128.110.0.49", "13874", "34978", "TCP", "409""5.1s"],
["128.110.0.37", "128.110.0.49", "13472", "31922", "TCP", "657""6.9s"],
["128.110.0.37", "128.110.0.49", "12684", "39499", "TCP", "755""5.2s"],
["128.110.0.37", "128.110.0.49", "18349", "38137", "TCP", "492""3.8s"],
["128.110.0.37", "128.110.0.49", "17140", "32038", "TCP", "907""5.5s"],
["128.110.0.37", "128.110.0.49", "12928", "37487", "TCP", "710""2.9s"],
["128.110.0.37", "128.110.0.49", "17149", "39084", "TCP", "930""4.6s"],
["128.110.0.37", "128.110.0.49", "16717", "38393", "TCP", "885""2.5s"],
["128.110.0.37", "128.110.0.49", "19559", "38690", "TCP", "708""7.2s"],
["128.110.0.37", "128.110.0.49", "16173", "33270", "TCP", "688""1.8s"],
["128.110.0.37", "128.110.0.49", "17859", "31947", "TCP", "602""6.7s"],
["128.110.0.37", "128.110.0.49", "12066", "33513", "TCP", "427""5.1s"],
["128.110.0.37", "128.110.0.49", "14014", "31245", "TCP", "463""1.1s"],
["128.110.0.37", "128.110.0.49", "14562", "36776", "TCP", "873""2.2s"],
["128.110.0.37", "128.110.0.49", "11986", "35212", "TCP", "826""3.1s"],
["128.110.0.37", "128.110.0.49", "14943", "33995", "TCP", "835""4.4s"],
["128.110.0.37", "128.110.0.49", "10975", "32135", "TCP", "782""2.6s"],
["128.110.0.37", "128.110.0.49", "13713", "35493", "TCP", "617""5.5s"],
["128.110.0.37", "128.110.0.49", "12572", "31677", "TCP", "876""2.9s"],
["128.110.0.37", "128.110.0.49", "11019", "33017", "TCP", "474""7.3s"],
["128.110.0.37", "128.110.0.49", "19330", "31490", "TCP", "490""3.8s"],
["128.110.0.37", "128.110.0.49", "13927", "31238", "TCP", "632""3.7s"],
["128.110.0.37", "128.110.0.49", "16282", "39505", "TCP", "668""7.2s"],
["128.110.0.37", "128.110.0.49", "19883", "32804", "TCP", "950""6.8s"],
["128.110.0.37", "128.110.0.49", "17670", "32837", "TCP", "962""4.1s"],
["128.110.0.37", "128.110.0.49", "14926", "33811", "TCP", "953""5.2s"],
["128.110.0.37", "128.110.0.49", "18797", "36513", "TCP", "442""1.6s"],
["128.110.0.37", "128.110.0.49", "13683", "33145", "TCP", "775""6.1s"],
["128.110.0.37", "128.110.0.49", "19128", "35632", "TCP", "633""5.0s"],
["128.110.0.37", "128.110.0.49", "15957", "35361", "TCP", "937""5.4s"],
["128.110.0.37", "128.110.0.49", "17460", "36870", "TCP", "457""4.2s"],
["128.110.0.37", "128.110.0.49", "13645", "35787", "TCP", "792""1.1s"],
["128.110.0.37", "128.110.0.49", "12330", "33187", "TCP", "426""2.6s"],
["128.110.0.37", "128.110.0.49", "17238", "32552", "TCP", "746""6.8s"],
["128.110.0.37", "128.110.0.49", "14166", "38663", "TCP", "615""6.0s"],
["128.110.0.37", "128.110.0.49", "10222", "36434", "TCP", "555""2.6s"],
["128.110.0.37", "128.110.0.49", "15166", "36412", "TCP", "448""5.1s"],
["128.110.0.37", "128.110.0.49", "18279", "35777", "TCP", "905""7.2s"],
["128.110.0.37", "128.110.0.49", "15282", "30087", "TCP", "585""4.5s"],
["128.110.0.37", "128.110.0.49", "11719", "31055", "TCP", "949""1.2s"],
["128.110.0.37", "128.110.0.49", "15170", "33977", "TCP", "692""4.8s"],
["128.110.0.37", "128.110.0.49", "19696", "36825", "TCP", "863""2.1s"],
["128.110.0.37", "128.110.0.49", "19158", "36586", "TCP", "661""1.4s"],
["128.110.0.37", "128.110.0.49", "16895", "30148", "TCP", "958""1.3s"],
["128.110.0.37", "128.110.0.49", "14058", "31190", "TCP", "704""6.0s"],
["128.110.0.37", "128.110.0.49", "16340", "30256", "TCP", "556""1.0s"],
["128.110.0.37", "128.110.0.49", "12345", "35567", "TCP", "509""7.3s"],
["128.110.0.37", "128.110.0.49", "13536", "37786", "TCP", "946""6.8s"],
["128.110.0.37", "128.110.0.49", "19963", "33191", "TCP", "926""2.2s"],
["128.110.0.37", "128.110.0.49", "14346", "39684", "TCP", "712""1.2s"],
["128.110.0.37", "128.110.0.49", "17029", "35190", "TCP", "919""5.7s"],
["128.110.0.37", "128.110.0.49", "18986", "38885", "TCP", "525""2.7s"],
["128.110.0.37", "128.110.0.49", "19958", "31612", "TCP", "888""6.5s"]
]
